priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative
2226,4,Tier 4 — Weak/single-signature,0,BRD-K95676198,JAK3-inhibitor-V,0.000000,10.017557,50.492440,3,0,0,20.169999,10.017557,0.000000,-90.000000,2226,False,False,False,False,False,False
2227,4,Tier 4 — Weak/single-signature,0,BRD-K56800335,guanabenz,62.721620,10.055767,6.736683,3,0,0,26.504690,10.055767,6.736683,-90.000000,2227,False,False,False,False,False,False
2228,4,Tier 4 — Weak/single-signature,0,BRD-A11678676,wortmannin,0.140944,10.106485,17.472982,3,0,0,9.240137,10.106485,0.140944,-90.000000,2228,False,False,False,False,False,False
2229,4,Tier 4 — Weak/single-signature,0,BRD-K68407802,KIN001-055,10.139100,30.685087,10.045590,3,0,0,16.956592,10.139100,10.045590,-90.000000,2229,False,False,False,False,False,False
2230,4,Tier 4 — Weak/single-signature,0,BRD-K89930444,AG-592,25.418110,2.796832,10.199604,3,0,0,12.804849,10.199604,2.796832,-90.000000,2230,False,False,False,False,False,False
2231,4,Tier 4 — Weak/single-signature,0,BRD-K56115039,BU-226,0.880902,15.208289,10.217274,3,0,0,8.768822,10.217274,0.880902,-90.000000,2231,False,False,False,False,False,False
2232,4,Tier 4 — Weak/single-signature,0,BRD-K40902647,vincamine,0.000000,10.232946,65.171730,3,0,0,25.134892,10.232946,0.000000,-90.000000,2232,False,False,False,False,False,False
2233,4,Tier 4 — Weak/single-signature,0,BRD-K14844937,BRD-K14844937,0.000000,48.228910,10.255050,3,0,0,19.494653,10.255050,0.000000,-90.000000,2233,False,False,False,False,False,False
2234,4,Tier 4 — Weak/single-signature,0,BRD-K63068307,ZSTK-474,2.709104,21.430270,10.285748,3,0,0,11.475041,10.285748,2.709104,-90.000000,2234,False,False,False,False,False,False
2235,4,Tier 4 — Weak/single-signature,0,BRD-K68783079,BRD-K68783079,0.000000,10.398253,10.676533,3,0,0,7.024929,10.398253,0.000000,-90.000000,2235,False,False,False,False,False,False
2236,4,Tier 4 — Weak/single-signature,0,BRD-K45435259,SCH-23390,0.000000,14.563230,10.399864,3,0,0,8.321031,10.399864,0.000000,-90.000000,2236,False,False,False,False,False,False
2237,4,Tier 4 — Weak/single-signature,0,BRD-A21858158,praziquantel,0.000000,10.407311,23.162243,3,0,0,11.189851,10.407311,0.000000,-90.000000,2237,False,False,False,False,False,False
2238,4,Tier 4 — Weak/single-signature,0,BRD-K31843556,T-0070907,1.185705,10.493803,11.813171,3,0,0,7.830893,10.493803,1.185705,-90.000000,2238,False,False,False,False,False,False
2239,4,Tier 4 — Weak/single-signature,0,BRD-K04412738,tramadol,2.466526,10.500352,13.541580,3,0,0,8.836153,10.500352,2.466526,-90.000000,2239,False,False,False,False,False,False
2240,4,Tier 4 — Weak/single-signature,0,BRD-K18518344,digitoxigenin,4.744958,10.503897,14.763021,3,0,0,10.003959,10.503897,4.744958,-90.000000,2240,False,False,False,False,False,False
2241,4,Tier 4 — Weak/single-signature,0,BRD-A10903566,imiloxan,0.000000,11.013906,10.519499,3,0,0,7.177802,10.519499,0.000000,-90.000000,2241,False,False,False,False,False,False
2242,4,Tier 4 — Weak/single-signature,0,BRD-K71266197,PSB-06126,0.000000,10.570825,13.319239,3,0,0,7.963355,10.570825,0.000000,-90.000000,2242,False,False,False,False,False,False
2243,4,Tier 4 — Weak/single-signature,0,BRD-K31912990,CGP-71683,19.298763,10.294349,10.572676,3,0,0,13.388596,10.572676,10.294349,-90.000000,2243,False,False,False,False,False,False
2244,4,Tier 4 — Weak/single-signature,0,BRD-A01593789,chlormadinone-acetate,3.594080,45.785065,10.611432,3,0,0,19.996859,10.611432,3.594080,-90.000000,2244,False,False,False,False,False,False
2245,4,Tier 4 — Weak/single-signature,0,BRD-A04308630,genipin,0.000000,10.763468,11.544519,3,0,0,7.435996,10.763468,0.000000,-90.000000,2245,False,False,False,False,False,False
2246,4,Tier 4 — Weak/single-signature,0,BRD-A61470182,N-formylmethionylalanine,0.000000,12.796727,10.774214,3,0,0,7.856980,10.774214,0.000000,-90.000000,2246,False,False,False,False,False,False
2247,4,Tier 4 — Weak/single-signature,0,BRD-K74112339,acetohydroxamic-acid,17.530846,7.076483,10.812138,3,0,0,11.806489,10.812138,7.076483,-90.000000,2247,False,False,False,False,False,False
2248,4,Tier 4 — Weak/single-signature,0,BRD-A68589262,troxipide,2.854547,17.465422,10.888752,3,0,0,10.402907,10.888752,2.854547,-90.000000,2248,False,False,False,False,False,False
2249,4,Tier 4 — Weak/single-signature,0,BRD-A26334849,propafenone,0.317125,10.894638,17.444935,3,0,0,9.552233,10.894638,0.317125,-90.000000,2249,False,False,False,False,False,False
2250,4,Tier 4 — Weak/single-signature,0,BRD-A67433117,NCS-382,8.415266,18.069992,10.947028,3,0,0,12.477429,10.947028,8.415266,-90.000000,2250,False,False,False,False,False,False
2251,4,Tier 4 — Weak/single-signature,0,BRD-A28746609,paclitaxel,0.528541,11.114146,55.251007,3,0,0,22.297898,11.114146,0.528541,-90.000000,2251,False,False,False,False,False,False
2252,4,Tier 4 — Weak/single-signature,0,BRD-K85015012,NNC-05-2090,2.114165,28.766262,11.149490,3,0,0,14.009972,11.149490,2.114165,-90.000000,2252,False,False,False,False,False,False
2253,4,Tier 4 — Weak/single-signature,0,BRD-K01292756,pimozide,1.374207,37.293300,11.167043,3,0,0,16.611517,11.167043,1.374207,-90.000000,2253,False,False,False,False,False,False
2254,4,Tier 4 — Weak/single-signature,0,BRD-K04389336,labetalol,0.000000,12.329595,11.238604,3,0,0,7.856066,11.238604,0.000000,-90.000000,2254,False,False,False,False,False,False
2255,4,Tier 4 — Weak/single-signature,0,BRD-A64933752,CV-1808,4.426875,35.901352,11.297619,3,0,0,17.208615,11.297619,4.426875,-90.000000,2255,False,False,False,False,False,False
2256,4,Tier 4 — Weak/single-signature,0,BRD-A72066420,mifobate,43.540590,11.324854,10.861681,3,0,0,21.909042,11.324854,10.861681,-90.000000,2256,False,False,False,False,False,False
2257,4,Tier 4 — Weak/single-signature,0,BRD-A10969569,ambelline,0.000000,38.966390,11.330087,3,0,0,16.765492,11.330087,0.000000,-90.000000,2257,False,False,False,False,False,False
2258,4,Tier 4 — Weak/single-signature,0,BRD-K93441486,diphemanil,0.246653,11.337261,15.227807,3,0,0,8.937240,11.337261,0.246653,-90.000000,2258,False,False,False,False,False,False
2259,4,Tier 4 — Weak/single-signature,0,BRD-A55369275,CGP-54626,2.607470,11.415748,58.373910,3,0,0,24.132376,11.415748,2.607470,-90.000000,2259,False,False,False,False,False,False
2260,4,Tier 4 — Weak/single-signature,0,BRD-K02227374,milnacipran,0.916138,11.423858,14.565800,3,0,0,8.968599,11.423858,0.916138,-90.000000,2260,False,False,False,False,False,False
2261,4,Tier 4 — Weak/single-signature,0,BRD-K72029282,probucol,0.000000,15.732310,11.457611,3,0,0,9.063307,11.457611,0.000000,-90.000000,2261,False,False,False,False,False,False
2262,4,Tier 4 — Weak/single-signature,0,BRD-K02404261,caffeine,1.691332,39.631496,11.526891,3,0,0,17.616573,11.526891,1.691332,-90.000000,2262,False,False,False,False,False,False
2263,4,Tier 4 — Weak/single-signature,0,BRD-K66296774,fluvastatin,0.000000,47.282696,11.614955,3,0,0,19.632550,11.614955,0.000000,-90.000000,2263,False,False,False,False,False,False
2264,4,Tier 4 — Weak/single-signature,0,BRD-A94709349,metaxalone,0.000000,42.635960,11.681047,3,0,0,18.105669,11.681047,0.000000,-90.000000,2264,False,False,False,False,False,False
2265,4,Tier 4 — Weak/single-signature,0,BRD-K94689771,pinocembrin,0.000000,11.710216,32.775505,3,0,0,14.828574,11.710216,0.000000,-90.000000,2265,False,False,False,False,False,False
2266,4,Tier 4 — Weak/single-signature,0,BRD-A68723818,brompheniramine,3.323206,15.785031,11.779338,3,0,0,10.295858,11.779338,3.323206,-90.000000,2266,False,False,False,False,False,False
2267,4,Tier 4 — Weak/single-signature,0,BRD-K42452249,EO-1428,0.000000,11.965945,21.055408,3,0,0,11.007118,11.965945,0.000000,-90.000000,2267,False,False,False,False,False,False
2268,4,Tier 4 — Weak/single-signature,0,BRD-A87848830,bimatoprost,0.000000,12.022827,26.398552,3,0,0,12.807126,12.022827,0.000000,-90.000000,2268,False,False,False,False,False,False
2269,4,Tier 4 — Weak/single-signature,0,BRD-A79479878,testosterone,0.000000,74.015434,12.024352,3,0,0,28.679929,12.024352,0.000000,-90.000000,2269,False,False,False,False,False,False
2270,4,Tier 4 — Weak/single-signature,0,BRD-K53855319,SRT-1720,0.000000,12.215756,20.400454,3,0,0,10.872070,12.215756,0.000000,-90.000000,2270,False,False,False,False,False,False
2271,4,Tier 4 — Weak/single-signature,0,BRD-K15567136,papaverine,41.201607,12.229342,12.228021,3,0,0,21.886323,12.229342,12.228021,-90.000000,2271,False,False,False,False,False,False
2272,4,Tier 4 — Weak/single-signature,0,BRD-K93880783,stavudine,0.000000,34.166626,12.265597,3,0,0,15.477408,12.265597,0.000000,-90.000000,2272,False,False,False,False,False,False
2273,4,Tier 4 — Weak/single-signature,0,BRD-K22134346,simvastatin,0.016502,17.691837,12.283853,3,0,0,9.997397,12.283853,0.016502,-90.000000,2273,False,False,False,False,False,False
2274,4,Tier 4 — Weak/single-signature,0,BRD-K35960502,niclosamide,10.544546,12.290190,49.623245,3,0,0,24.152660,12.290190,10.544546,-90.000000,2274,False,False,False,False,False,False
2275,4,Tier 4 — Weak/single-signature,0,BRD-A59174698,ritodrine,0.000000,16.893036,12.454613,3,0,0,9.782550,12.454613,0.000000,-90.000000,2275,False,False,False,False,False,False
2276,4,Tier 4 — Weak/single-signature,0,BRD-K35133769,BRD-K35133769,0.000000,12.472073,26.339914,3,0,0,12.937329,12.472073,0.000000,-90.000000,2276,False,False,False,False,False,False
2277,4,Tier 4 — Weak/single-signature,0,BRD-A30717181,triamcinolone,0.986610,46.131737,12.664019,3,0,0,19.927455,12.664019,0.986610,-90.000000,2277,False,False,False,False,False,False
2278,4,Tier 4 — Weak/single-signature,0,BRD-A35511923,L-803087,0.422833,21.591911,12.683347,3,0,0,11.566030,12.683347,0.422833,-90.000000,2278,False,False,False,False,False,False
2279,4,Tier 4 — Weak/single-signature,0,BRD-K73999723,telmisartan,0.000000,13.195401,12.813435,3,0,0,8.669612,12.813435,0.000000,-90.000000,2279,False,False,False,False,False,False
2280,4,Tier 4 — Weak/single-signature,0,BRD-K21806131,tegaserod,0.000000,24.865685,12.823234,3,0,0,12.562973,12.823234,0.000000,-90.000000,2280,False,False,False,False,False,False
2281,4,Tier 4 — Weak/single-signature,0,BRD-K37940862,BRD-K37940862,0.000000,12.843404,16.288763,3,0,0,9.710722,12.843404,0.000000,-90.000000,2281,False,False,False,False,False,False
2282,4,Tier 4 — Weak/single-signature,0,BRD-K03600606,catechin,1.268499,12.882860,15.041740,3,0,0,9.731033,12.882860,1.268499,-90.000000,2282,False,False,False,False,False,False
2283,4,Tier 4 — Weak/single-signature,0,BRD-K77677632,SB-200646,0.000000,12.889523,41.107120,3,0,0,17.998881,12.889523,0.000000,-90.000000,2283,False,False,False,False,False,False
2284,4,Tier 4 — Weak/single-signature,0,BRD-A50928468,norgestrel,0.000000,14.519180,12.902239,3,0,0,9.140473,12.902239,0.000000,-90.000000,2284,False,False,False,False,False,False
2285,4,Tier 4 — Weak/single-signature,0,BRD-K34581968,BMS-536924,0.000000,14.815010,12.920660,3,0,0,9.245223,12.920660,0.000000,-90.000000,2285,False,False,False,False,False,False
2286,4,Tier 4 — Weak/single-signature,0,BRD-K71035033,masitinib,0.000000,12.936071,23.306980,3,0,0,12.081017,12.936071,0.000000,-90.000000,2286,False,False,False,False,False,False
2287,4,Tier 4 — Weak/single-signature,0,BRD-A65013509,oxybutynin,13.106832,7.109872,23.367517,3,0,0,14.528074,13.106832,7.109872,-90.000000,2287,False,False,False,False,False,False
2288,4,Tier 4 — Weak/single-signature,0,BRD-K08219523,5-nonyloxytryptamine,13.130750,19.165970,12.718841,3,0,0,15.005187,13.130750,12.718841,-90.000000,2288,False,False,False,False,False,False
2289,4,Tier 4 — Weak/single-signature,0,BRD-K68065987,MK-2206,0.000000,52.237950,13.323818,3,0,0,21.853923,13.323818,0.000000,-90.000000,2289,False,False,False,False,False,False
2290,4,Tier 4 — Weak/single-signature,0,BRD-K11801786,trimidox,0.000000,13.360192,14.039751,3,0,0,9.133314,13.360192,0.000000,-90.000000,2290,False,False,False,False,False,False
2291,4,Tier 4 — Weak/single-signature,0,BRD-K36395411,SB-206553,0.000000,13.898315,13.399918,3,0,0,9.099411,13.399918,0.000000,-90.000000,2291,False,False,False,False,False,False
2292,4,Tier 4 — Weak/single-signature,0,BRD-K10065684,dantron,0.000000,87.922770,13.408682,3,0,0,33.777151,13.408682,0.000000,-90.000000,2292,False,False,False,False,False,False
2293,4,Tier 4 — Weak/single-signature,0,BRD-K67258146,BRD-K67258146,3.946441,13.461487,34.964558,3,0,0,17.457495,13.461487,3.946441,-90.000000,2293,False,False,False,False,False,False
2294,4,Tier 4 — Weak/single-signature,0,BRD-A84134924,pancuronium,2.325581,13.502204,22.106478,3,0,0,12.644754,13.502204,2.325581,-90.000000,2294,False,False,False,False,False,False
2295,4,Tier 4 — Weak/single-signature,0,BRD-K10705233,GW-405833,0.704722,13.543598,22.058529,3,0,0,12.102283,13.543598,0.704722,-90.000000,2295,False,False,False,False,False,False
2296,4,Tier 4 — Weak/single-signature,0,BRD-K53523901,arctigenin,1.070551,18.117460,13.550684,3,0,0,10.912898,13.550684,1.070551,-90.000000,2296,False,False,False,False,False,False
2297,4,Tier 4 — Weak/single-signature,0,BRD-K40645748,mefloquine,1.444679,29.595676,13.605110,3,0,0,14.881822,13.605110,1.444679,-90.000000,2297,False,False,False,False,False,False
2298,4,Tier 4 — Weak/single-signature,0,BRD-K55696337,topotecan,0.000000,13.622478,19.169030,3,0,0,10.930503,13.622478,0.000000,-90.000000,2298,False,False,False,False,False,False
2299,4,Tier 4 — Weak/single-signature,0,BRD-K28806945,L-750667,0.000000,28.798489,13.622721,3,0,0,14.140403,13.622721,0.000000,-90.000000,2299,False,False,False,False,False,False
2300,4,Tier 4 — Weak/single-signature,0,BRD-K93645900,tadalafil,0.176180,13.665027,32.108902,3,0,0,15.316703,13.665027,0.176180,-90.000000,2300,False,False,False,False,False,False
2301,4,Tier 4 — Weak/single-signature,0,BRD-K90789829,nefazodone,0.000000,13.676546,34.565945,3,0,0,16.080830,13.676546,0.000000,-90.000000,2301,False,False,False,False,False,False
2302,4,Tier 4 — Weak/single-signature,0,BRD-K10961822,latanoprost,0.000000,13.906750,36.058500,3,0,0,16.655083,13.906750,0.000000,-90.000000,2302,False,False,False,False,False,False
2303,4,Tier 4 — Weak/single-signature,0,BRD-K42500029,CGP-57380,0.000000,15.860983,13.909897,3,0,0,9.923627,13.909897,0.000000,-90.000000,2303,False,False,False,False,False,False
2304,4,Tier 4 — Weak/single-signature,0,BRD-K25905511,buddleoflavonoloside,5.007399,13.931736,26.356754,3,0,0,15.098630,13.931736,5.007399,-90.000000,2304,False,False,False,False,False,False
2305,4,Tier 4 — Weak/single-signature,0,BRD-K90543092,levonorgestrel,0.000000,28.852490,13.945006,3,0,0,14.265832,13.945006,0.000000,-90.000000,2305,False,False,False,False,False,False
2306,4,Tier 4 — Weak/single-signature,0,BRD-K43405658,tyrphostin-AG-527,0.000000,14.100627,42.847748,3,0,0,18.982792,14.100627,0.000000,-90.000000,2306,False,False,False,False,False,False
2307,4,Tier 4 — Weak/single-signature,0,BRD-K05350981,oligomycin-c,0.458069,29.108570,14.121645,3,0,0,14.562761,14.121645,0.458069,-90.000000,2307,False,False,False,False,False,False
2308,4,Tier 4 — Weak/single-signature,0,BRD-A46393198,tetramisole,0.352361,21.295607,14.200731,3,0,0,11.949566,14.200731,0.352361,-90.000000,2308,False,False,False,False,False,False
2309,4,Tier 4 — Weak/single-signature,0,BRD-A76279427,myriocin,0.000000,32.412910,14.202031,3,0,0,15.538314,14.202031,0.000000,-90.000000,2309,False,False,False,False,False,False
2310,4,Tier 4 — Weak/single-signature,0,BRD-K46556543,potassium-canrenoate,0.000000,27.124073,14.202645,3,0,0,13.775573,14.202645,0.000000,-90.000000,2310,False,False,False,False,False,False
2311,4,Tier 4 — Weak/single-signature,0,BRD-A67748489,K-858,0.000000,14.270015,40.990790,3,0,0,18.420268,14.270015,0.000000,-90.000000,2311,False,False,False,False,False,False
2312,4,Tier 4 — Weak/single-signature,0,BRD-K94649603,taxifolin,14.281706,11.878001,27.868143,3,0,0,18.009283,14.281706,11.878001,-90.000000,2312,False,False,False,False,False,False
2313,4,Tier 4 — Weak/single-signature,0,BRD-A35033682,eriodictyol,0.000000,14.297638,16.470598,3,0,0,10.256079,14.297638,0.000000,-90.000000,2313,False,False,False,False,False,False
2314,4,Tier 4 — Weak/single-signature,0,BRD-K20401833,BRD-K20401833,0.000000,53.849304,14.306360,3,0,0,22.718555,14.306360,0.000000,-90.000000,2314,False,False,False,False,False,False
2315,4,Tier 4 — Weak/single-signature,0,BRD-K31471398,dihydrexidine,0.000000,25.245205,14.339298,3,0,0,13.194834,14.339298,0.000000,-90.000000,2315,False,False,False,False,False,False
2316,4,Tier 4 — Weak/single-signature,0,BRD-A96799240,4-hydroxyretinoic-acid,0.000000,14.435719,38.537193,3,0,0,17.657637,14.435719,0.000000,-90.000000,2316,False,False,False,False,False,False
2317,4,Tier 4 — Weak/single-signature,0,BRD-K70511574,HMN-214,0.000000,14.458103,38.412903,3,0,0,17.623669,14.458103,0.000000,-90.000000,2317,False,False,False,False,False,False
2318,4,Tier 4 — Weak/single-signature,0,BRD-K69837166,trap-101,0.000000,36.495500,14.467854,3,0,0,16.987785,14.467854,0.000000,-90.000000,2318,False,False,False,False,False,False
2319,4,Tier 4 — Weak/single-signature,0,BRD-K67100011,pivmecillinam,0.000000,15.742853,14.486671,3,0,0,10.076508,14.486671,0.000000,-90.000000,2319,False,False,False,False,False,False
2320,4,Tier 4 — Weak/single-signature,0,BRD-K46384212,O-3M3FBS,0.246653,16.305235,14.518171,3,0,0,10.356686,14.518171,0.246653,-90.000000,2320,False,False,False,False,False,False
2321,4,Tier 4 — Weak/single-signature,0,BRD-K13642330,cosmosiin,1.725097,24.207909,14.526484,3,0,0,13.486497,14.526484,1.725097,-90.000000,2321,False,False,False,False,False,False
2322,4,Tier 4 — Weak/single-signature,0,BRD-K96471533,nitazoxanide,0.758509,14.531941,19.095760,3,0,0,11.462070,14.531941,0.758509,-90.000000,2322,False,False,False,False,False,False
2323,4,Tier 4 — Weak/single-signature,0,BRD-K23335153,AMN-082,0.000000,14.572271,37.257282,3,0,0,17.276518,14.572271,0.000000,-90.000000,2323,False,False,False,False,False,False
2324,4,Tier 4 — Weak/single-signature,0,BRD-K06956503,BRD-K06956503,14.600909,7.491915,39.416668,3,0,0,20.503164,14.600909,7.491915,-90.000000,2324,False,False,False,False,False,False
2325,4,Tier 4 — Weak/single-signature,0,BRD-A83326220,brazilin,14.644630,18.108025,10.791745,3,0,0,14.514800,14.644630,10.791745,-90.000000,2325,False,False,False,False,False,False
2326,4,Tier 4 — Weak/single-signature,0,BRD-K67977190,eprosartan,0.000000,14.688194,38.302120,3,0,0,17.663438,14.688194,0.000000,-90.000000,2326,False,False,False,False,False,False
2327,4,Tier 4 — Weak/single-signature,0,BRD-K68488863,ENMD-2076,1.832276,14.781677,26.387947,3,0,0,14.333967,14.781677,1.832276,-90.000000,2327,False,False,False,False,False,False
2328,4,Tier 4 — Weak/single-signature,0,BRD-K02950022,BMS-299897,1.198027,34.034300,14.954399,3,0,0,16.728909,14.954399,1.198027,-90.000000,2328,False,False,False,False,False,False
2329,4,Tier 4 — Weak/single-signature,0,BRD-A09349126,norethindrone,46.935090,1.733905,14.968223,3,0,0,21.212406,14.968223,1.733905,-90.000000,2329,False,False,False,False,False,False
2330,4,Tier 4 — Weak/single-signature,0,BRD-A25569250,KI-16425,0.000000,23.375362,15.088423,3,0,0,12.821262,15.088423,0.000000,-90.000000,2330,False,False,False,False,False,False
2331,4,Tier 4 — Weak/single-signature,0,BRD-K06014311,DH-97,15.157543,12.317620,26.421768,3,0,0,17.965644,15.157543,12.317620,-90.000000,2331,False,False,False,False,False,False
2332,4,Tier 4 — Weak/single-signature,0,BRD-A45664787,iloprost,0.000000,15.207065,18.063007,3,0,0,11.090024,15.207065,0.000000,-90.000000,2332,False,False,False,False,False,False
2333,4,Tier 4 — Weak/single-signature,0,BRD-K51095933,estropipate,21.439283,15.293856,2.265141,3,0,0,12.999427,15.293856,2.265141,-90.000000,2333,False,False,False,False,False,False
2334,4,Tier 4 — Weak/single-signature,0,BRD-A43082555,loxoprofen,0.000000,15.316521,65.666290,3,0,0,26.994270,15.316521,0.000000,-90.000000,2334,False,False,False,False,False,False
2335,4,Tier 4 — Weak/single-signature,0,BRD-K43290182,Ro-04-6790,1.127555,16.050238,15.398993,3,0,0,10.858929,15.398993,1.127555,-90.000000,2335,False,False,False,False,False,False
2336,4,Tier 4 — Weak/single-signature,0,BRD-K08417745,SID-26681509,0.070472,23.442210,15.451294,3,0,0,12.987992,15.451294,0.070472,-90.000000,2336,False,False,False,False,False,False
2337,4,Tier 4 — Weak/single-signature,0,BRD-K61250553,loperamide,3.773657,16.706392,15.525991,3,0,0,12.002013,15.525991,3.773657,-90.000000,2337,False,False,False,False,False,False
2338,4,Tier 4 — Weak/single-signature,0,BRD-K16406336,methylene-blue,0.000000,15.533035,28.931732,3,0,0,14.821589,15.533035,0.000000,-90.000000,2338,False,False,False,False,False,False
2339,4,Tier 4 — Weak/single-signature,0,BRD-A54845972,dihydroergotamine,0.458069,15.537826,24.866623,3,0,0,13.620839,15.537826,0.458069,-90.000000,2339,False,False,False,False,False,False
2340,4,Tier 4 — Weak/single-signature,0,BRD-K90574421,ipsapirone,0.000000,16.806543,15.574663,3,0,0,10.793735,15.574663,0.000000,-90.000000,2340,False,False,False,False,False,False
2341,4,Tier 4 — Weak/single-signature,0,BRD-A52886023,antimycin-a,0.000000,42.577377,15.620332,3,0,0,19.399236,15.620332,0.000000,-90.000000,2341,False,False,False,False,False,False
2342,4,Tier 4 — Weak/single-signature,0,BRD-K78122587,NNC-55-0396,20.345915,5.250164,15.677635,3,0,0,13.757905,15.677635,5.250164,-90.000000,2342,False,False,False,False,False,False
2343,4,Tier 4 — Weak/single-signature,0,BRD-A17453586,MDL-72832,1.374207,15.680117,23.006649,3,0,0,13.353658,15.680117,1.374207,-90.000000,2343,False,False,False,False,False,False
2344,4,Tier 4 — Weak/single-signature,0,BRD-A85280935,quinpirole,4.493710,15.736355,43.850180,3,0,0,21.360082,15.736355,4.493710,-90.000000,2344,False,False,False,False,False,False
2345,4,Tier 4 — Weak/single-signature,0,BRD-A75479906,rimantadine,3.523608,15.742655,42.895910,3,0,0,20.720724,15.742655,3.523608,-90.000000,2345,False,False,False,False,False,False
2346,4,Tier 4 — Weak/single-signature,0,BRD-K59570838,homoveratrylamine,4.228330,15.748413,18.933659,3,0,0,12.970134,15.748413,4.228330,-90.000000,2346,False,False,False,False,False,False
2347,4,Tier 4 — Weak/single-signature,0,BRD-K08502430,angiogenesis-inhibitor,0.000000,28.553223,15.764408,3,0,0,14.772544,15.764408,0.000000,-90.000000,2347,False,False,False,False,False,False
2348,4,Tier 4 — Weak/single-signature,0,BRD-K17896185,FIT,2.219873,15.781613,20.786260,3,0,0,12.929249,15.781613,2.219873,-90.000000,2348,False,False,False,False,False,False
2349,4,Tier 4 — Weak/single-signature,0,BRD-K59058766,chlorprothixene,18.587150,15.823708,12.525014,3,0,0,15.645291,15.823708,12.525014,-90.000000,2349,False,False,False,False,False,False
2350,4,Tier 4 — Weak/single-signature,0,BRD-K64341947,CFM-1571,0.000000,15.879404,32.860230,3,0,0,16.246545,15.879404,0.000000,-90.000000,2350,False,False,False,False,False,False
2351,4,Tier 4 — Weak/single-signature,0,BRD-A74980173,gatifloxacin,0.000000,41.924606,15.999308,3,0,0,19.307971,15.999308,0.000000,-90.000000,2351,False,False,False,False,False,False
2352,4,Tier 4 — Weak/single-signature,0,BRD-A07875874,cilnidipine,0.493305,36.426334,16.056370,3,0,0,17.658670,16.056370,0.493305,-90.000000,2352,False,False,False,False,False,False
2353,4,Tier 4 — Weak/single-signature,0,BRD-K69840642,ISOX,0.000000,59.965170,16.061916,3,0,0,25.342362,16.061916,0.000000,-90.000000,2353,False,False,False,False,False,False
2354,4,Tier 4 — Weak/single-signature,0,BRD-A16478930,amcinonide,0.000000,28.906952,16.068089,3,0,0,14.991680,16.068089,0.000000,-90.000000,2354,False,False,False,False,False,False
2355,4,Tier 4 — Weak/single-signature,0,BRD-K05181084,NGB-2904,1.620860,16.099161,18.027254,3,0,0,11.915758,16.099161,1.620860,-90.000000,2355,False,False,False,False,False,False
2356,4,Tier 4 — Weak/single-signature,0,BRD-A49734948,foliosidine,0.000000,23.895900,16.106739,3,0,0,13.334213,16.106739,0.000000,-90.000000,2356,False,False,False,False,False,False
2357,4,Tier 4 — Weak/single-signature,0,BRD-K18316707,O-1918,0.000000,16.159690,44.525310,3,0,0,20.228333,16.159690,0.000000,-90.000000,2357,False,False,False,False,False,False
2358,4,Tier 4 — Weak/single-signature,0,BRD-K35128472,2-aminopurine,0.000000,16.172441,54.450466,3,0,0,23.540969,16.172441,0.000000,-90.000000,2358,False,False,False,False,False,False
2359,4,Tier 4 — Weak/single-signature,0,BRD-A29437505,RWJ-21757,0.000000,25.149075,16.193756,3,0,0,13.780944,16.193756,0.000000,-90.000000,2359,False,False,False,False,False,False
2360,4,Tier 4 — Weak/single-signature,0,BRD-A64125466,dehydrocholate,0.000000,16.225529,24.145565,3,0,0,13.457031,16.225529,0.000000,-90.000000,2360,False,False,False,False,False,False
2361,4,Tier 4 — Weak/single-signature,0,BRD-A11007541,BCI-hydrochloride,24.786540,7.725242,16.318913,3,0,0,16.276898,16.318913,7.725242,-90.000000,2361,False,False,False,False,False,False
2362,4,Tier 4 — Weak/single-signature,0,BRD-K47323024,methapyrilene,0.000000,16.337875,43.678910,3,0,0,20.005595,16.337875,0.000000,-90.000000,2362,False,False,False,False,False,False
2363,4,Tier 4 — Weak/single-signature,0,BRD-A70731303,avrainvillamide-analog-5,56.801018,16.523315,4.507023,3,0,0,25.943785,16.523315,4.507023,-90.000000,2363,False,False,False,False,False,False
2364,4,Tier 4 — Weak/single-signature,0,BRD-A83695761,chromanol,0.000000,16.598587,25.112171,3,0,0,13.903586,16.598587,0.000000,-90.000000,2364,False,False,False,False,False,False
2365,4,Tier 4 — Weak/single-signature,0,BRD-A41112154,oleanolic-acid,0.428878,16.599663,34.006023,3,0,0,17.011521,16.599663,0.428878,-90.000000,2365,False,False,False,False,False,False
2366,4,Tier 4 — Weak/single-signature,0,BRD-U68942961,JW-7-24-1,3.206483,16.683800,18.443277,3,0,0,12.777853,16.683800,3.206483,-90.000000,2366,False,False,False,False,False,False
2367,4,Tier 4 — Weak/single-signature,0,BRD-U37049823,HG-6-64-01,0.000000,36.223755,16.717087,3,0,0,17.646947,16.717087,0.000000,-90.000000,2367,False,False,False,False,False,False
2368,4,Tier 4 — Weak/single-signature,0,BRD-A07765530,epinephrine-(racemic),0.000000,25.776709,16.760141,3,0,0,14.178950,16.760141,0.000000,-90.000000,2368,False,False,False,False,False,False
