consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
1755,BRD-K22031190,diflunisal,-0.017206639,21.147974,42.310024,3,1,0,21.14693,21.147974,-0.017206639
1756,BRD-K44353683,nateglinide,-0.28188866,43.60772,21.604546,3,1,0,21.643457,21.604546,-0.28188866
1757,BRD-K25433859,maprotiline,-0.01768322,21.942839,22.049114,3,1,0,14.658089,21.942839,-0.01768322
1758,BRD-A81177136,KN-62,-0.34760916,22.026028,31.418154,3,1,0,17.698858,22.026028,-0.34760916
1759,BRD-K87905482,anandamide,-2.8188865,22.176859,50.030907,3,1,0,23.129625,22.176859,-2.8188865
1760,BRD-K50660797,epicatechin-gallate-(-),-3.6293163,28.631989,22.418797,3,1,0,15.807157,22.418797,-3.6293163
1761,BRD-K20141153,atomoxetine,-0.10570825,38.66896,22.509142,3,1,0,20.357464,22.509142,-0.10570825
1762,BRD-K52075715,oxibendazole,-2.6321058,22.593197,41.856216,3,1,0,20.60577,22.593197,-2.6321058
1763,BRD-A37052580,physostigmine,-66.55178,40.62902,22.63443,3,1,0,-1.09611,22.63443,-66.55178
1764,BRD-K48195008,ethinylestradiol,-1.1430006,32.364765,22.667675,3,1,0,17.963146,22.667675,-1.1430006
1765,BRD-K45401373,betulinic-acid,-0.5637773,33.74199,22.851097,3,1,0,18.676435,22.851097,-0.5637773
1766,BRD-K59331372,SB-366791,-32.259193,66.02578,23.308455,3,1,0,19.025015,23.308455,-32.259193
1767,BRD-K43468059,byssochlamic-acid,-1.8322762,24.786106,23.6614,3,1,0,15.53841,23.6614,-1.8322762
1768,BRD-K60060639,N-methyllidocaine-iodide,-0.422833,23.775366,41.862755,3,1,0,21.738428,23.775366,-0.422833
1769,BRD-K13049116,BMS-754807,-0.3900948,43.913902,23.8187,3,1,0,22.447502,23.8187,-0.3900948
1770,BRD-K98493452,honokiol,-8.657137,24.787743,44.890263,3,1,0,20.340292,24.787743,-8.657137
1771,BRD-K51816706,oxindole-I,-0.63424945,25.253262,37.657135,3,1,0,20.758715,25.253262,-0.63424945
1772,BRD-K79366068,PSB-069,-0.49330515,46.7405,25.371883,3,1,0,23.873026,25.371883,-0.49330515
1773,BRD-K30351863,BRD-K30351863,-8.922538,72.65944,25.448948,3,1,0,29.728615,25.448948,-8.922538
1774,BRD-A23226398,estradiol,-2.5722222,43.14553,25.538311,3,1,0,22.037207,25.538311,-2.5722222
1775,BRD-A11605036,thiocolchicoside,-12.430315,25.63322,37.96743,3,1,0,17.056778,25.63322,-12.430315
1776,BRD-A24543851,nornicotine,-2.2754767,25.67138,29.538645,3,1,0,17.644848,25.67138,-2.2754767
1777,BRD-K38477985,malonoben,54.099434,-6.1497946,25.728806,3,1,0,24.55948,25.728806,-6.1497946
1778,BRD-K77947974,fluspirilene,-0.18147317,42.797184,26.043875,3,1,0,22.886528,26.043875,-0.18147317
1779,BRD-K42125900,docetaxel,28.38426,-6.6243834,26.095554,3,1,0,15.95181,26.095554,-6.6243834
1780,BRD-K04877770,FTase-inhibitor-B581,-0.422833,27.0085,26.509722,3,1,0,17.698462,26.509722,-0.422833
1781,BRD-K95851186,CGP-13501,-16.340078,47.166016,26.581577,3,1,0,19.135836,26.581577,-16.340078
1782,BRD-K68873215,phosphodiesterase-V-inhibitor-II,-0.9161381,44.286064,26.593737,3,1,0,23.32122,26.593737,-0.9161381
1783,BRD-K60038276,irbesartan,-0.7047216,26.721703,31.549843,3,1,0,19.18894,26.721703,-0.7047216
1784,BRD-A63043573,cabergoline,-0.422833,27.091068,43.674107,3,1,0,23.447447,27.091068,-0.422833
1785,BRD-A65550283,ginsenoside,-24.6241,35.16913,27.360039,3,1,0,12.635022,27.360039,-24.6241
1786,BRD-A22684332,procaterol,-1.0218464,27.817978,40.51239,3,1,0,22.436174,27.817978,-1.0218464
1787,BRD-K68190965,GR-46611,-5.414308,57.185673,27.874939,3,1,0,26.548767,27.874939,-5.414308
1788,BRD-K47869605,podophyllotoxin,-0.10570825,27.912113,84.50772,3,1,0,37.43804,27.912113,-0.10570825
1789,BRD-A53416814,ceramide,-0.63424945,27.99633,29.408339,3,1,0,18.923473,27.99633,-0.63424945
1790,BRD-K39462424,dexchlorpheniramine,-0.9161381,53.740677,28.775536,3,1,0,27.200026,28.775536,-0.9161381
1791,BRD-K06926592,tretinoin,-0.95137423,62.202263,29.525717,3,1,0,30.258867,29.525717,-0.95137423
1792,BRD-K09602097,forskolin,-13.096307,39.81607,29.536346,3,1,0,18.752037,29.536346,-13.096307
1793,BRD-K07303502,arachidonyl-trifluoro-methane,-0.28188866,32.854065,30.138954,3,1,0,20.903711,30.138954,-0.28188866
1794,BRD-A55913614,primaquine,-0.023410248,31.736462,30.321348,3,1,0,20.678133,30.321348,-0.023410248
1795,BRD-K97309399,thiothixene,-20.796995,36.159195,30.479935,3,1,0,15.280711,30.479935,-20.796995
1796,BRD-K46212057,voriconazole,-2.184637,35.12408,30.996048,3,1,0,21.31183,30.996048,-2.184637
1797,BRD-K78485176,olmesartan-medoxomil,-1.3742071,42.376686,31.140839,3,1,0,24.047773,31.140839,-1.3742071
1798,BRD-K71860425,CDK2-5-inhibitor,-9.2758,31.866623,51.73242,3,1,0,24.774414,31.866623,-9.2758
1799,BRD-K17415526,tyrphostin-AG-835,-1.0218464,63.19808,32.167557,3,1,0,31.44793,32.167557,-1.0218464
1800,BRD-K40992116,parachlorophenol,-0.2114165,37.14048,32.178497,3,1,0,23.035852,32.178497,-0.2114165
1801,BRD-K90864987,cobalt(II)-chloride,-6.35233,32.23508,34.95722,3,1,0,20.27999,32.23508,-6.35233
1802,BRD-K98404142,BRD-K98404142,-23.297195,33.072403,49.32389,3,1,0,19.6997,33.072403,-23.297195
1803,BRD-K11853856,PJ-34,-1.2684989,34.924023,35.732113,3,1,0,23.129211,34.924023,-1.2684989
1804,BRD-K18779551,bifemelane,-0.45806906,57.376118,35.303783,3,1,0,30.74061,35.303783,-0.45806906
1805,BRD-A34706053,CGP-12177,-1.8675123,35.69864,36.151325,3,1,0,23.327482,35.69864,-1.8675123
1806,BRD-A98283014,calmidazolium,35.80516,-20.366596,59.963444,3,1,0,25.134003,35.80516,-20.366596
1807,BRD-A77824596,fluocinolone,36.24107,63.943527,-17.44262,3,1,0,27.580658,36.24107,-17.44262
1808,BRD-A84174393,meloxicam,-2.9711525,48.00567,36.538174,3,1,0,27.190895,36.538174,-2.9711525
1809,BRD-A72988804,tiaprofenic-acid,-3.2158742,44.045547,36.625763,3,1,0,25.81848,36.625763,-3.2158742
1810,BRD-K54331210,BRD-K54331210,-5.109232,36.631283,44.53131,3,1,0,25.351122,36.631283,-5.109232
1811,BRD-K68143200,NSC-95397,-0.015615135,51.31653,38.749996,3,1,0,30.01697,38.749996,-0.015615135
1812,BRD-A79237180,ascorbic-acid,-10.8325405,70.97977,38.7843,3,1,0,32.977177,38.7843,-10.8325405
1813,BRD-K06854232,AM-580,-0.3875969,39.020077,53.730106,3,1,0,30.787529,39.020077,-0.3875969
1814,BRD-K53737926,amitriptyline,-0.5637773,41.02167,39.474823,3,1,0,26.64424,39.474823,-0.5637773
1815,BRD-K85985071,ellipticine,-28.449997,40.07707,72.18695,3,1,0,27.93801,40.07707,-28.449997
1816,BRD-A99833829,bethanechol,-2.3255813,40.36288,50.412178,3,1,0,29.483156,40.36288,-2.3255813
1817,BRD-K00184207,GR-206,-1.6208597,45.73725,40.642754,3,1,0,28.25305,40.642754,-1.6208597
1818,BRD-K67860401,AR-A014418,-3.1360114,66.17236,41.175797,3,1,0,34.737385,41.175797,-3.1360114
1819,BRD-K09668667,benzo(a)pyrene,-0.41958225,43.503998,63.52314,3,1,0,35.535854,43.503998,-0.41958225
1820,BRD-K86958018,olvanil,-0.28188866,43.651615,58.84725,3,1,0,34.072327,43.651615,-0.28188866
1821,BRD-K90027355,spironolactone,-0.5637773,62.320084,44.49994,3,1,0,35.41875,44.49994,-0.5637773
1822,BRD-K63504947,semaxanib,-0.7047216,63.44709,45.588737,3,1,0,36.11037,45.588737,-0.7047216
1823,BRD-A31521121,methocarbamol,-1.7970402,66.04953,45.760956,3,1,0,36.671146,45.760956,-1.7970402
1824,BRD-K76211160,BRD-K76211160,-17.091843,52.176598,47.20233,3,1,0,27.42903,47.20233,-17.091843
1825,BRD-K14696368,"9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide",-1.2684989,50.35176,55.747868,3,1,0,34.943707,50.35176,-1.2684989
1826,BRD-K93331255,lypressin,-38.171204,74.90158,50.510452,3,1,0,29.080276,50.510452,-38.171204
1827,BRD-K97509413,coumestrol,-2.2791584,53.961803,59.86252,3,1,0,37.18172,53.961803,-2.2791584
1828,BRD-K09549677,mibefradil,-1.1627907,54.71769,54.3914,3,1,0,35.982098,54.3914,-1.1627907
1829,BRD-K41564320,purvalanol-b,-62.721394,55.539505,61.35643,3,1,0,18.05818,55.539505,-62.721394
1830,BRD-K60184833,tyrphostin-AG-99,-2.149401,57.058846,57.160896,3,1,0,37.35678,57.058846,-2.149401
1831,BRD-K18855837,varenicline,-23.891748,59.00241,57.074436,3,1,0,30.728365,57.074436,-23.891748
1832,BRD-K27450477,EHNA,-20.541193,57.914307,77.270355,3,1,0,38.21449,57.914307,-20.541193
1833,BRD-K33312228,halometasone,-1.2684989,60.65443,63.362175,3,1,0,40.916035,60.65443,-1.2684989
1834,BRD-K73319509,PF-04217903,-13.52685,61.831257,67.24396,3,1,0,38.51612,61.831257,-13.52685
1835,BRD-K43068349,AMG-9810,-0.070472166,68.45221,65.170746,3,1,0,44.517498,65.170746,-0.070472166
1836,BRD-A02713983,dihydrodeoxygedunin,-2.3255813,65.27184,69.88979,3,1,0,44.278687,65.27184,-2.3255813
1837,BRD-K82561139,ricinine,-5.0739956,67.300026,65.53657,3,1,0,42.587532,65.53657,-5.0739956
1838,BRD-K26801045,pipamperone,-0.5285412,75.97973,67.01099,3,1,0,47.487396,67.01099,-0.5285412
1839,BRD-A50311610,meclizine,-0.31712472,81.33138,71.99507,3,1,0,51.00311,71.99507,-0.31712472
1840,BRD-A23072235,pheniramine,-56.701927,90.49514,87.628876,3,1,0,40.474033,87.628876,-56.701927
1841,BRD-A02333338,cyclopamine,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1842,BRD-A25687296,emetine,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1843,BRD-A26002865,verrucarin-a,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1844,BRD-A31312900,montelukast,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1845,BRD-K03067624,emetine,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1846,BRD-K19059335,BRD-K19059335,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1847,BRD-K28120222,parthenolide-(alternate-stereo),0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1848,BRD-K56064827,EI-273,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1849,BRD-K66043364,noscapine,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1850,BRD-K74761218,WT-171,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
1851,BRD-K17016787,estriol,0.0,0.14094433,0.0,3,0,0,0.046981443,0.0,0.0
1852,BRD-K36038115,BRD-K36038115,0.57035697,0.0,0.0,3,0,0,0.19011898,0.0,0.0
1853,BRD-K99369265,sirolimus,0.0,0.0,0.63424945,3,0,0,0.21141648,0.0,0.0
1854,BRD-A47494775,dipivefrine,0.0,2.7131784,0.0,3,0,0,0.9043928,0.0,0.0
1855,BRD-K51967704,BIIB-021,0.0,0.0,2.7484143,3,0,0,0.9161381,0.0,0.0
1856,BRD-A59985574,topotecan,0.0,3.1360114,0.0,3,0,0,1.0453371,0.0,0.0
1857,BRD-K40990712,hexamethyleneamiloride,0.0,0.0,3.1712472,3,0,0,1.0570824,0.0,0.0
1858,BRD-A78377521,monastrol,0.0,3.2533574,0.0,3,0,0,1.0844525,0.0,0.0
1859,BRD-A28970875,puromycin,0.0,3.3121917,0.0,3,0,0,1.1040639,0.0,0.0
1860,BRD-A77118605,D-609,0.0,3.5674071,0.0,3,0,0,1.1891357,0.0,0.0
1861,BRD-K06792661,narciclasine,0.0,0.0,3.7350247,3,0,0,1.2450082,0.0,0.0
1862,BRD-U86922168,QL-XII-47,0.0,4.2283297,0.0,3,0,0,1.4094433,0.0,0.0
1863,BRD-A51382177,fosinopril,0.0,0.0,4.263566,3,0,0,1.4211887,0.0,0.0
1864,BRD-K23204545,busulfan,0.0,6.505018,0.0,3,0,0,2.1683395,0.0,0.0
1865,BRD-A22713669,BVT-948,0.0,0.0,7.811948,3,0,0,2.6039827,0.0,0.0
1866,BRD-K99291625,SB-203580,0.0,8.738548,0.0,3,0,0,2.9128494,0.0,0.0
1867,BRD-A83892713,rifampicin,0.0,9.488653,0.0,3,0,0,3.1628845,0.0,0.0
1868,BRD-A75144621,digoxin,0.0,10.358066,0.0,3,0,0,3.4526885,0.0,0.0
1869,BRD-A71203467,L-stepholidine,0.0,0.0,11.912037,3,0,0,3.970679,0.0,0.0
1870,BRD-K85133207,HDAC1-selective,0.0,0.0,15.803427,3,0,0,5.267809,0.0,0.0
1871,BRD-A95696820,acadesine,0.0,16.007347,0.0,3,0,0,5.3357825,0.0,0.0
1872,BRD-K88551539,CAY-10585,0.0,16.333302,0.0,3,0,0,5.4444337,0.0,0.0
1873,BRD-K13087974,CGP-52411,0.0,0.0,16.354334,3,0,0,5.4514446,0.0,0.0
1874,BRD-K45330754,diethylstilbestrol,0.0,0.0,19.074158,3,0,0,6.3580527,0.0,0.0
1875,BRD-A39646320,HC-toxin,0.0,19.41987,0.0,3,0,0,6.47329,0.0,0.0
1876,BRD-K19554809,MK-212,0.0,0.0,23.620235,3,0,0,7.8734117,0.0,0.0
1877,BRD-K26669427,WR-216174,29.35844,0.0,0.0,3,0,0,9.786147,0.0,0.0
1878,BRD-A52193669,withaferin-a,31.113937,0.0,0.0,3,0,0,10.371312,0.0,0.0
1879,BRD-K69932463,AZD-8055,35.866825,0.0,0.0,3,0,0,11.955608,0.0,0.0
1880,BRD-K12184916,NVP-BEZ235,37.820183,0.0,0.0,3,0,0,12.606728,0.0,0.0
1881,BRD-A80638690,floxuridine,0.0,41.25501,0.0,3,0,0,13.75167,0.0,0.0
1882,BRD-A80960055,celastrol,0.0,55.90622,0.0,3,0,0,18.635406,0.0,0.0
1883,BRD-K11558771,droxinostat,0.0,56.52032,0.0,3,0,0,18.840107,0.0,0.0
1884,BRD-A16694057,BADGE,0.021866672,1.5189121,0.028034905,3,0,0,0.5229379,0.028034905,0.021866672
1885,BRD-A75409952,wortmannin,0.0,0.03483856,0.422833,3,0,0,0.15255718,0.03483856,0.0
1886,BRD-K28936863,ketotifen,0.03007664,0.88090205,0.14094433,3,0,0,0.350641,0.14094433,0.03007664
1887,BRD-A33711280,metixene,0.24665257,2.9499698,0.0,3,0,0,1.0655408,0.24665257,0.0
1888,BRD-K62965247,tipifarnib-P2,21.844427,0.070472166,0.24665257,3,0,0,7.387184,0.24665257,0.070472166
1889,BRD-K25224017,pirenperone,0.10570825,0.3523608,3.3474278,3,0,0,1.268499,0.3523608,0.10570825
1890,BRD-K53857191,risperidone,0.14094433,0.3875969,0.63424945,3,0,0,0.38759688,0.3875969,0.14094433
1891,BRD-K21667562,AM-404,0.0,0.3875969,8.371761,3,0,0,2.9197862,0.3875969,0.0
1892,BRD-K28178212,GW-441756,0.0,0.49330515,0.45806906,3,0,0,0.31712472,0.45806906,0.0
1893,BRD-K92000912,AM-251,0.026141396,0.7047216,0.49330515,3,0,0,0.40805605,0.49330515,0.026141396
1894,BRD-K15791587,L-733060,0.0,0.49330515,0.95137423,3,0,0,0.48155978,0.49330515,0.0
1895,BRD-A99449986,MT-21,0.0,1.1453061,0.49330515,3,0,0,0.5462038,0.49330515,0.0
1896,BRD-K99029477,prometon,0.10721944,0.5003574,0.5360972,3,0,0,0.38122472,0.5003574,0.10721944
1897,BRD-A68281735,REV-5901,6.872229,0.0,0.52328295,3,0,0,2.4651706,0.52328295,0.0
1898,BRD-A83431637,resmethrin,0.0,0.5990134,2.8893588,3,0,0,1.1627907,0.5990134,0.0
1899,BRD-K26664453,cytochalasin-b,0.24665257,3.288619,0.5990134,3,0,0,1.378095,0.5990134,0.24665257
1900,BRD-A83237092,fulvestrant,0.0,10.301386,0.5990134,3,0,0,3.6334665,0.5990134,0.0
1901,BRD-K12357156,AG-490,0.0,9.362287,0.63424945,3,0,0,3.3321788,0.63424945,0.0
1902,BRD-K17743697,KB-R7943,0.0,0.66948557,11.852521,3,0,0,4.174002,0.66948557,0.0
1903,BRD-K30677119,PP-30,0.0,0.7047216,0.7399577,3,0,0,0.48155975,0.7047216,0.0
1904,BRD-A58955223,sulforaphane,0.7047216,0.0,0.8104299,3,0,0,0.5050505,0.7047216,0.0
1905,BRD-A95513702,"androsta-1,4-dien-3,17-dione",0.7047216,2.2551093,0.422833,3,0,0,1.1275547,0.7047216,0.422833
1906,BRD-K67783091,haloperidol,0.24665257,9.844547,0.7047216,3,0,0,3.5986404,0.7047216,0.24665257
1907,BRD-K16277217,piperacetazine,0.7399577,6.2274017,0.5285412,3,0,0,2.4986336,0.7399577,0.5285412
1908,BRD-K59369769,tozasertib,0.0,0.7399577,8.298092,3,0,0,3.0126832,0.7399577,0.0
1909,BRD-K42573370,avrainvillamide-analog-2,0.5637773,9.554572,0.7399577,3,0,0,3.6194355,0.7399577,0.5637773
1910,BRD-K60298136,ITE,0.0,0.7399577,21.903006,3,0,0,7.5476546,0.7399577,0.0
1911,BRD-K73982490,BI-78D3,0.7751938,0.88090205,0.63424945,3,0,0,0.7634484,0.7751938,0.63424945
1912,BRD-K42142750,retrorsine,0.0,1.5856236,0.7751938,3,0,0,0.78693914,0.7751938,0.0
1913,BRD-K59419204,AM-281,0.0,1.6208597,0.7751938,3,0,0,0.79868454,0.7751938,0.0
1914,BRD-K04466929,Merck60,0.0,10.851343,0.7751938,3,0,0,3.8755124,0.7751938,0.0
1915,BRD-A19037878,trichostatin-a,0.0,47.99138,0.7751938,3,0,0,16.255524,0.7751938,0.0
1916,BRD-K89085489,fenretinide,0.8104299,0.021274414,40.101185,3,0,0,13.644296,0.8104299,0.021274414
1917,BRD-K69023402,thapsigargin,0.0,0.845666,1.857027,3,0,0,0.9008977,0.845666,0.0
1918,BRD-K67174588,toremifene,0.0,0.845666,3.5940804,3,0,0,1.4799155,0.845666,0.0
1919,BRD-K85318537,OBAA,0.0,7.6814656,0.845666,3,0,0,2.8423774,0.845666,0.0
1920,BRD-A31801025,formestane,0.0,15.034363,0.845666,3,0,0,5.293343,0.845666,0.0
1921,BRD-K17378184,BP-897,0.28188866,0.9866103,0.88090205,3,0,0,0.71646696,0.88090205,0.28188866
1922,BRD-K03842655,penitrem-a,0.03182086,0.9161381,0.9161381,3,0,0,0.6213657,0.9161381,0.03182086
1923,BRD-K06980535,promazine,0.070472166,0.9161381,3.6737003,3,0,0,1.5534369,0.9161381,0.070472166
1924,BRD-K51302260,KU-C103871,0.0,0.9161381,17.970297,3,0,0,6.2954783,0.9161381,0.0
1925,BRD-A20126139,medrysone,0.0,1.6560959,0.95137423,3,0,0,0.86915666,0.95137423,0.0
1926,BRD-A85860691,chaetocin,0.5990134,69.23867,0.95137423,3,0,0,23.596354,0.95137423,0.5990134
1927,BRD-A62025033,temsirolimus,0.0,0.9866103,1.303735,3,0,0,0.7634484,0.9866103,0.0
1928,BRD-A68930007,ouabain,12.2601185,0.9866103,0.0,3,0,0,4.4155765,0.9866103,0.0
1929,BRD-K72420232,WZ-4002,0.028702788,1.0923185,4.686399,3,0,0,1.9358068,1.0923185,0.028702788
1930,BRD-A53576514,orphenadrine,0.31712472,16.132835,1.0923185,3,0,0,5.847427,1.0923185,0.31712472
1931,BRD-A92585442,RU-28318,0.0,1.1275547,1.8675123,3,0,0,0.9983557,1.1275547,0.0
1932,BRD-A91866971,SQ-29548,0.0,1.1627907,7.143198,3,0,0,2.7686627,1.1627907,0.0
1933,BRD-A14798026,mestranol,1.1980268,2.8188865,0.0,3,0,0,1.3389711,1.1980268,0.0
1934,BRD-A62071884,siguazodan,0.0,12.794786,1.1980268,3,0,0,4.664271,1.1980268,0.0
1935,BRD-K76723084,isotretinoin,0.03102199,1.2332629,9.921036,3,0,0,3.7284403,1.2332629,0.03102199
1936,BRD-K66707493,lawsone,0.0,12.771038,1.2684989,3,0,0,4.679846,1.2684989,0.0
1937,BRD-A41692738,TGX-221,0.0,1.2684989,18.473728,3,0,0,6.5807424,1.2684989,0.0
1938,BRD-K13646352,midostaurin,0.0,12.392539,1.303735,3,0,0,4.5654244,1.303735,0.0
1939,BRD-K31534764,fluvoxamine,0.5990134,19.815445,1.303735,3,0,0,7.2393985,1.303735,0.5990134
1940,BRD-A19736161,ondansetron,0.0,1.3265347,6.3636017,3,0,0,2.5633788,1.3265347,0.0
1941,BRD-A19500257,geldanamycin,0.0,1.3456566,29.283958,3,0,0,10.209872,1.3456566,0.0
1942,BRD-A24817035,laudanosine,0.0,1.4094433,1.3742071,3,0,0,0.92788345,1.3742071,0.0
1943,BRD-K81128206,edrophonium,0.0,1.4799154,1.3742071,3,0,0,0.95137423,1.3742071,0.0
1944,BRD-K14765469,vesamicol,0.0,1.3742071,24.460804,3,0,0,8.6116705,1.3742071,0.0
1945,BRD-A80502530,cinobufagin,0.0,1.4094433,1.7970402,3,0,0,1.0688277,1.4094433,0.0
1946,BRD-K44276885,acarbose,0.0,1.4094433,1.8675123,3,0,0,1.0923185,1.4094433,0.0
1947,BRD-K44849676,capsazepine,1.303735,9.481212,1.4094433,3,0,0,4.0647964,1.4094433,1.303735
1948,BRD-K83508485,FK-888,0.0,1.4446794,11.559284,3,0,0,4.3346543,1.4446794,0.0
1949,BRD-A28422058,L-689560,1.4446794,1.4446794,12.750671,3,0,0,5.213343,1.4446794,1.4446794
1950,BRD-K05528470,L-745870,19.778788,1.4446794,0.88090205,3,0,0,7.3681235,1.4446794,0.88090205
1951,BRD-K06198550,isorotenone,0.0,13.152031,1.4799154,3,0,0,4.8773155,1.4799154,0.0
1952,BRD-A93477898,PETCM,11.346019,0.31712472,1.486616,3,0,0,4.383253,1.486616,0.31712472
1953,BRD-K25394294,oxaprozin,0.0,1.5151515,2.501762,3,0,0,1.3389711,1.5151515,0.0
1954,BRD-K44899736,Ro-16-6941,0.0,1.524074,31.674149,3,0,0,11.066074,1.524074,0.0
1955,BRD-K11717138,benzbromarone,0.10570825,2.149401,1.5503876,3,0,0,1.268499,1.5503876,0.10570825
1956,BRD-K26573499,DMAB-anabaseine,0.0,1.5503876,7.293869,3,0,0,2.9480855,1.5503876,0.0
1957,BRD-K50140147,NVP-TAE684,0.0,1.559434,5.318636,3,0,0,2.29269,1.559434,0.0
1958,BRD-A24191444,ifenprodil,0.2152644,2.3255813,1.5856236,3,0,0,1.3754897,1.5856236,0.2152644
1959,BRD-K71799949,carbamazepine,0.0,16.630302,1.6560959,3,0,0,6.095466,1.6560959,0.0
1960,BRD-K26997899,D-64131,0.0,1.6560959,39.698338,3,0,0,13.784812,1.6560959,0.0
1961,BRD-K78659596,ixazomib,7.885877,1.726568,0.0,3,0,0,3.2041483,1.726568,0.0
1962,BRD-A71390734,idarubicin,0.0,18.35336,1.726568,3,0,0,6.6933093,1.726568,0.0
1963,BRD-K36864847,BD-1047,1.7429101,2.0084567,1.5856236,3,0,0,1.7789968,1.7429101,1.5856236
1964,BRD-K70330367,amantadine,1.8322762,1.3742071,1.7618041,3,0,0,1.6560959,1.7618041,1.3742071
1965,BRD-K15601958,SEW-2871,0.0,8.595952,1.7618041,3,0,0,3.4525852,1.7618041,0.0
1966,BRD-K89997465,chlorpromazine,0.10570825,3.8201542,1.7942153,3,0,0,1.9066925,1.7942153,0.10570825
1967,BRD-A90799790,isradipine,2.6779423,1.6560959,1.7970402,3,0,0,2.0436928,1.7970402,1.6560959
1968,BRD-A56020723,CA-074-Me,5.797606,0.0,1.7970402,3,0,0,2.5315487,1.7970402,0.0
1969,BRD-A47829399,artesunate,0.0,1.826442,1.8434193,3,0,0,1.2232871,1.826442,0.0
1970,BRD-A89337244,PD-102807,0.0,2.0570214,1.8322762,3,0,0,1.2964325,1.8322762,0.0
1971,BRD-K13211965,L-741742,0.0,9.464324,1.8322762,3,0,0,3.7655334,1.8322762,0.0
1972,BRD-A72596465,GW-6471,1.0218464,36.25432,1.8322762,3,0,0,13.036147,1.8322762,1.0218464
1973,BRD-K67506692,tyrphostin-AG-126,0.0,4.76854,1.8675123,3,0,0,2.2120173,1.8675123,0.0
1974,BRD-K51662849,ilomastat,0.0,1.8748778,6.23484,3,0,0,2.7032392,1.8748778,0.0
1975,BRD-K14441456,tyrphostin-AG-556,0.0,1.9027485,3.2769556,3,0,0,1.7265681,1.9027485,0.0
1976,BRD-A00267231,hemado,0.0,1.9310524,13.842238,3,0,0,5.2577634,1.9310524,0.0
1977,BRD-K37991163,paroxetine,3.488372,1.933878,1.5856236,3,0,0,2.3359578,1.933878,1.5856236
1978,BRD-K20482099,rutin,0.33991802,1.9732206,4.138956,3,0,0,2.1506984,1.9732206,0.33991802
1979,BRD-A11135865,nor-binaltorphimine,0.0,1.9732206,4.8837895,3,0,0,2.28567,1.9732206,0.0
1980,BRD-K68132782,terbinafine,0.0,10.380306,2.0084567,3,0,0,4.1295877,2.0084567,0.0
1981,BRD-K97056771,GNF-2,0.0,2.0084567,11.649716,3,0,0,4.5527244,2.0084567,0.0
1982,BRD-K25079130,avrainvillamide-analog-4,2.0153735,1.8675123,11.064423,3,0,0,4.982436,2.0153735,1.8675123
1983,BRD-K87573634,propylpyrazole,0.0,2.0436928,3.6293163,3,0,0,1.891003,2.0436928,0.0
1984,BRD-K14681867,somatostatin,0.0,7.2746496,2.0436928,3,0,0,3.1061141,2.0436928,0.0
1985,BRD-K62959606,sphingosine,0.0,2.0532787,2.4742994,3,0,0,1.5091928,2.0532787,0.0
1986,BRD-K79145749,dibenzepin,0.0,5.637773,2.0789287,3,0,0,2.572234,2.0789287,0.0
1987,BRD-K18036262,L-168049,0.63424945,2.0789287,23.616587,3,0,0,8.7765875,2.0789287,0.63424945
1988,BRD-K83302049,protopine,0.0,2.1101472,7.0506535,3,0,0,3.0536003,2.1101472,0.0
1989,BRD-K10466330,AVA,1.3742071,2.149401,3.083015,3,0,0,2.2022078,2.149401,1.3742071
1990,BRD-A71657825,2-(biphenyl-4-ylsulfonamido)pentanedioic-acid,0.0,2.149401,15.3095455,3,0,0,5.8196487,2.149401,0.0
1991,BRD-K97158071,droperidol,0.0,5.0922103,2.184637,3,0,0,2.4256158,2.184637,0.0
1992,BRD-A30655177,LFM-A13,0.0,32.559742,2.2551093,3,0,0,11.60495,2.2551093,0.0
1993,BRD-K66175015,afatinib,2.2852066,14.486149,1.5856236,3,0,0,6.1189923,2.2852066,1.5856236
1994,BRD-K15616905,CCCP,0.0,2.2903454,2.3960536,3,0,0,1.562133,2.2903454,0.0
1995,BRD-A29485665,bicalutamide,0.0,2.2903454,3.6997886,3,0,0,1.9967114,2.2903454,0.0
1996,BRD-K85242180,beta-CCP,0.0,12.073347,2.2903454,3,0,0,4.7878976,2.2903454,0.0
1997,BRD-A58207013,pinacidil,2.0084567,2.2903454,40.05106,3,0,0,14.783287,2.2903454,2.0084567
1998,BRD-K92678294,irilin-a,1.9027485,2.3608174,10.041836,3,0,0,4.768467,2.3608174,1.9027485
1999,BRD-K50324045,avrainvillamide-analog-6,2.382128,1.5618863,3.5588443,3,0,0,2.5009527,2.382128,1.5618863
